PeakID (cmd=annotatePeaks.pl /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Insv_ChIPnexus/Insv_ChIPnexus_q10_narrowPeak.bed dm3 -genomeOntology /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Insv_ChIPnexus/ -annStats /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Insv_ChIPnexus/Insv_ChIPnexus_q10_narrowPeak_stat.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Insv_ChIPnexus_peak_8110b	chr3L	20368759	20369459	+	205	NA	promoter-TSS (NM_140959)	promoter-TSS (NM_140959)	-113	NM_079458	40248	Dm.36730	NM_079458		Ide	CG5517|Dmel\CG5517|IDE|dIDE|dIde|dide|dlde|ide	Insulin degrading metalloproteinase	protein-coding
Insv_ChIPnexus_peak_827	chr2L	6851963	6852132	+	205	NA	promoter-TSS (NM_057866)	promoter-TSS (NM_057866)	-268	NM_057866	33959	Dm.1896	NM_057866		Rca1	152549_at|CG10800|CLD4|Dmel\CG10800|Emi1|FBXO5|P3300|RCA1|S(rux)2A|l(2)03300|rca1	Regulator of cyclin A1	protein-coding
Insv_ChIPnexus_peak_5818	chr3L	1939687	1940032	+	205	NA	promoter-TSS (NM_001299981)	promoter-TSS (NM_001299981)	599	NR_124757	19835813		NR_124757		CR44536	Dmel\CR44536|incRNA.417|lincRNA.417	ncRNA	ncRNA
Insv_ChIPnexus_peak_1517c	chr2L	11517035	11517335	+	205	NA	promoter-TSS (NM_135661)	promoter-TSS (NM_135661)	-104	NM_001273455	34573	Dm.2056	NM_135661		Dlg5	CG6509|DLG5|Dmel\CG6509|LD32687|dlg5	Discs large 5	protein-coding
Insv_ChIPnexus_peak_5020b	chr2R	17948264	17948524	+	205	NA	promoter-TSS (NM_137788)	promoter-TSS (NM_137788)	-61	NM_166502	37511	Dm.730	NM_137788		Snp	CG11478|CG30327|CG42257|CG44248|CG6393|Dmel\CG44248|Dmel_CG30327|Dmel_CG42257|Dmel_CG6393	Snipper	protein-coding
Insv_ChIPnexus_peak_6490a	chr3L	8002286	8002729	+	205	NA	intron (NM_168248, intron 3 of 8)	intron (NM_168248, intron 3 of 8)	30361	NM_079243	38890	Dm.3990	NM_079243		nmo	CG7892|Dmel\CG7892|NEMO|NEMO/NLK|NLK|Nemo|Nlk|Nmo|ORE-6|adk|adk1|anon-EST:Gibbs3|anon-EST:Liang-2.43|anon-WO0118547.332|anon-WO0140519.256|anon-WO0172774.138|clone 2.43	nemo	protein-coding
Insv_ChIPnexus_peak_877	chr2L	7181917	7182092	+	205	NA	promoter-TSS (NM_001103640)	promoter-TSS (NM_001103640)	-230	NM_135256	33999	Dm.4418	NM_135256		CG4495	Dmel\CG4495	CG4495	protein-coding
Insv_ChIPnexus_peak_4035b	chr2R	10190214	10190532	+	205	NA	promoter-TSS (NM_137106)	promoter-TSS (NM_137106)	-515	NM_137106	36590	Dm.621	NM_137106		tej	CG8589|Dmel\CG8589|Tej|anon-EST:fe1D11	tejas	protein-coding
Insv_ChIPnexus_peak_8055a	chr3L	19931968	19932560	+	205	NA	promoter-TSS (NM_079449)	promoter-TSS (NM_079449)	-123	NM_001259909	40180	Dm.2181	NM_079449		Ac76E	AC 76E|AC76E|CG7978|DAC2|DAC76E|Dmel\CG7978|ac76e	Adenylyl cyclase 76E	protein-coding
Insv_ChIPnexus_peak_7744	chr3L	17458950	17459112	+	204	NA	promoter-TSS (NM_140726)	promoter-TSS (NM_140726)	-14	NM_140726	39948	Dm.5861	NM_140726		QIL1	CG7603|Dmel\CG7603	QIL1	protein-coding
Insv_ChIPnexus_peak_7042c	chr3L	12519682	12520160	+	204	NA	promoter-TSS (NM_079319)	promoter-TSS (NM_079319)	-90	NM_079319	39433	Dm.942	NM_079319		eIF-2beta	CG4153|D-eIF2beta|Dmel\CG4153|Eif2beta|IF2B|eIF-2|eIF2beta|elF2beta	Eukaryotic initiation factor 2beta	protein-coding
Insv_ChIPnexus_peak_7658b	chr3L	16734869	16735023	+	204	NA	Intergenic	Intergenic	8300	NM_140661	39872	Dm.1978	NM_140661		CG9701	Dmel\CG9701	CG9701	protein-coding
Insv_ChIPnexus_peak_7586	chr3L	16328114	16328244	+	204	NA	Intergenic	Intergenic	1766	NM_144157	50267	Dm.27499	NM_144157		CG13056	Dmel\CG13056	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_1611a	chr2L	12482527	12483255	+	204	NA	5' UTR (NM_001169494, exon 1 of 3)	5' UTR (NM_001169494, exon 1 of 3)	698	NM_001169494	34665	Dm.7349	NM_080364		bun	1550|Bun|BunA|CG31857|CG42281|CG5461|Dm_2L:60722|Dmel\CG42281|Dmel_CG31857|Dmel_CG5461|EP(2)0488|TSC-22|Tsc22|bnc|l(2)00255|l(2)02687|l(2)05479|l(2)06475|l(2)k02903|l(2)rI043|shs	bunched	protein-coding
Insv_ChIPnexus_peak_1176	chr2L	9158439	9158608	+	204	NA	intron (NM_001273349, intron 4 of 6)	intron (NM_001273349, intron 4 of 6)	-5712	NM_135432	34240	Dm.30780	NM_135432		CG13108	Dmel\CG13108	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_9734d	chr3R	8251549	8252448	+	204	NA	promoter-TSS (NM_141938)	promoter-TSS (NM_141938)	-302	NM_141938	41528	Dm.12646	NM_141938		NANS	CG5232|DmSAS|Dmel\CG5232|Neu5Ac|SAS|Sas|sas	N-acetylneuraminic acid synthase	protein-coding
Insv_ChIPnexus_peak_7269a	chr3L	14323120	14323552	+	204	NA	TTS (NM_140443)	TTS (NM_140443)	890	NM_140443	39577	Dm.34445	NM_140443		CG13482	Dmel\CG13482	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_11381a	chr3R	21192331	21192584	+	204	NA	intron (NM_170654, intron 4 of 11)	intron (NM_170654, intron 4 of 11)	8450	NM_143135	43073	Dm.27613	NM_143135		ND-49L	CG111913|CG11913|Dmel\CG11913|NUCM|Q9VBR4_DROME	NADH dehydrogenase (ubiquinone) 49 kDa subunit-like	protein-coding
Insv_ChIPnexus_peak_3470a	chr2R	6645218	6645637	+	204	NA	intron (NM_176144, intron 2 of 7)	intron (NM_176144, intron 2 of 7)	-2856	NR_048086	12798401		NR_048086		CR43605	CR43623|Dmel\CR43605	ncRNA	ncRNA
Insv_ChIPnexus_peak_14231a	chrX	16171838	16172453	+	204	NA	promoter-TSS (NM_078640)	promoter-TSS (NM_078640)	-216	NM_001258777	32585	Dm.6855	NM_078640		eas	CG3525|Dmel\CG3525|EP770|EtnK|PC80|RE10142|RH11|ala	easily shocked	protein-coding
Insv_ChIPnexus_peak_3193b	chr2R	4487231	4488014	+	204	NA	promoter-TSS (NM_001169618)	promoter-TSS (NM_001169618)	-155	NM_001299272	35842	Dm.531	NM_136551		CG8735	Dmel\CG8735	CG8735	protein-coding
Insv_ChIPnexus_peak_2422	chr2L	19936922	19937143	+	204	NA	intron (NM_136167, intron 1 of 5)	intron (NM_136167, intron 1 of 5)	1779	NM_001273675	35277	Dm.17935	NM_136167		sick	CG10662|CG13958|CG13959|CG13960|CG13961|CG13964|CG33316|CG34343|CG42589|CG43720|Dm_2L:104545|Dmel\CG43720|Dmel_CG10662|Dmel_CG13958|Dmel_CG13964|Dmel_CG33316|Dmel_CG34343|Dmel_CG42589	sickie	protein-coding
Insv_ChIPnexus_peak_13347b	chrX	8188134	8188370	+	204	NA	intron (NM_001298086, intron 6 of 11)	HOBO|DNA|hAT	-20413	NM_132241	31765	Dm.26487	NM_132241		CG15343	Dmel\CG15343	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_10209	chr3R	12107928	12108114	+	204	NA	5' UTR (NM_080202, exon 2 of 12)	5' UTR (NM_080202, exon 2 of 12)	1410	NM_169711	49701	Dm.7006	NM_080202		gish	CG6963|CK1|CK1-gamma|CK1[[gamma]]|CK1gamma|CKI-related|CKIgamma|Dmel\CG6963|Gish|Hrr25|NEST:bs27c08|Spider|anon-WO0118547.425|ms(3)89B|spider	gilgamesh	protein-coding
Insv_ChIPnexus_peak_2383b	chr2L	19583908	19584296	+	203	NA	promoter-TSS (NM_136151)	promoter-TSS (NM_136151)	-112	NM_136150	35257	Dm.17941	NM_136150		CG10262	DmPCNA2|Dmel\CG10262|PCNA2	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_6259a	chr3L	5875097	5875478	+	203	NA	promoter-TSS (NM_139737)	promoter-TSS (NM_139737)	-117	NM_139737	38660	Dm.23977	NM_139737		CG13287	Dmel\CG13287	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_4051	chr2R	10250352	10250651	+	203	NA	promoter-TSS (NM_137113)	promoter-TSS (NM_137113)	-52	NM_001259392	36598	Dm.4383	NM_137113		Tfb1	CG8151|Dmel\CG8151|Dmp62|TFB1|TfBl|l(2)06949|l(2)06950|p62	Transcription factor B1	protein-coding
Insv_ChIPnexus_peak_13961	chrX	13649338	13649541	+	203	NA	promoter-TSS (NM_001103507)	promoter-TSS (NM_001103507)	0	NM_132690	32337	Dm.3698	NM_132690		Pdcd4	CG10990|Dmel\CG10990	Programmed cell death 4	protein-coding
Insv_ChIPnexus_peak_2527	chr2L	20755340	20755495	+	203	NA	TTS (NM_136211)	TTS (NM_136211)	2462	NM_136212	35339	Dm.11353	NM_136212		CG9323	38E.15|Dmel\CG9323|cg9323	CG9323	protein-coding
Insv_ChIPnexus_peak_1770	chr2L	13913478	13913607	+	203	NA	TTS (NM_078839)	TTS (NM_078839)	-1183	NM_001038815	34808	Dm.5448	NM_001038815		Ance-3	BG:DS00180.5|CG17988|CG31766|CG31843|CT40163|DS00180.5|Dmel\CG17988|ance-3	Ance-3	protein-coding
Insv_ChIPnexus_peak_2052	chr2L	16597629	16597803	+	203	NA	intron (NM_001144357, intron 2 of 4)	intron (NM_001144357, intron 2 of 4)	-4111	NM_001273575	34987	Dm.11210	NM_135957		CG42389	CG13260|CG13261|CG31738|CG4668|CT15043|CT15049|Dmel\CG42389|Dmel_CG13260|Dmel_CG31738|anon-EST:Liang-1.16|clone 1.16	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_13126b	chrX	6635223	6635423	+	203	NA	TTS (NM_132118)	TTS (NM_132118)	1201	NR_002463	3772119		NR_002463		snoRNA:Psi28S-3436b	CR33799|Dm-75|Dmel\CR33799|Psi28S-3436b|psi28S-3436b|snoR75|snoRNA:75	ncRNA	ncRNA
Insv_ChIPnexus_peak_10138b	chr3R	11773849	11774177	+	203	NA	intron (NM_169684, intron 2 of 8)	intron (NM_169684, intron 2 of 8)	2797	NM_169691	318590		NM_169691		CG31088	Dmel\CG31088	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_4932	chr2R	17179696	17179765	+	203	NA	promoter-TSS (NM_137728)	promoter-TSS (NM_137728)	-44	NM_001299743	246587		NM_137728		CG30392	CG10509|Dmel\CG30392|anon-WO0153538.80	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_13290	chrX	7838989	7839271	+	203	NA	promoter-TSS (NM_206643)	promoter-TSS (NM_206643)	-412	NM_206643	31712	Dm.4168	NM_132199		l(1)G0193	CG2206|Dmel\CG2206|l(1)G0327	lethal (1) G0193	protein-coding
Insv_ChIPnexus_peak_5067a	chr2R	18289486	18289678	+	203	NA	promoter-TSS (NM_137823)	promoter-TSS (NM_137823)	-18	NM_001299790	37557	Dm.4607	NM_137823		babos	CG3624|CT12183|Dmel\CG3624	babos	protein-coding
Insv_ChIPnexus_peak_13251	chrX	7572885	7573167	+	203	NA	TTS (NM_001144702)	TTS (NM_001144702)	628	NR_123829	19834927		NR_123829		CR45667	Dmel\CR45667	ncRNA	ncRNA
Insv_ChIPnexus_peak_13323a	chrX	8039561	8040100	+	203	NA	promoter-TSS (NM_132221)	promoter-TSS (NM_132221)	-42	NM_132221	31741	Dm.4466	NM_132221		CG2129	Dmel\CG2129	CG2129	protein-coding
Insv_ChIPnexus_peak_3564	chr2R	7298401	7298611	+	202	NA	promoter-TSS (NM_001038851)	promoter-TSS (NM_001038851)	-563	NM_001038851	3885601	Dm.24451	NM_001038851		CG34054	BP1079|Dmel\CG34054|HDC05792	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_6772a	chr3L	10313983	10314268	+	202	NA	TTS (NR_133208)	TTS (NR_133208)	1240	NR_048250	12798170		NR_048250		mir-276b	CR33586|CR33587|CR42904|Dmel\CR42904|Dmel_CR33586|Dmel_CR33587|MiR-276b|Mir-276b|dme-miR-276b|dme-mir-276|dme-mir-276b|miR-276|miR-276b|mir-276bS	mir-276b stem loop	ncRNA
Insv_ChIPnexus_peak_12223d	chr4	961864	962258	+	202	NA	intron (NM_001272147, intron 3 of 8)	DNAREP1_DM|LINE|Penelope	4616	NM_079900	43838	Dm.1789	NM_079900		mGluR	CAA67993.1_Dr|CG11144|DmGlu-A|DmGlu-RA|DmGluA|DmGluAR|DmGluR|DmGluRA|DmGluR[[A]]|DmGlu[[A]]R|Dmel\CG11144|Glu-RA|GluR|dmGluRA|mGLuR|mGluRA	metabotropic Glutamate Receptor	protein-coding
Insv_ChIPnexus_peak_9332a	chr3R	5243266	5244622	+	202	NA	TTS (NM_079567)	TTS (NM_079567)	282	NM_001202274	44258	Dm.6913	NM_169280		ps	BcDNA:RE47781|CG16765|CG16776|CG16777|CG18509|CG42670|CG8144|Dmel\CG42670|Dmel_CG16765|Dmel_CG16777|EP(3)3406|NOVA1|PS|cg8144|l(3)10615	pasilla	protein-coding
Insv_ChIPnexus_peak_14293	chrX	16543011	16543132	+	202	NA	3' UTR (NM_132912, exon 2 of 2)	3' UTR (NM_132912, exon 2 of 2)	-2338	NM_001169305	8674080	Dm.23165	NM_001169305		CG42512	CG42528|Dmel\CG42512|Dromel_CG32573_FBtr0074315_uORF	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_7231a	chr3L	14104605	14104887	+	202	NA	TTS (NM_140438)	TTS (NM_140438)	-3528	NM_001274898	39567	Dm.24001	NM_140437		Sox21a	CG7345|Dmel\CG7345|SOXB2.3|Sox B2-3|Sox21|SoxB2.3	Sox21a	protein-coding
Insv_ChIPnexus_peak_11567	chr3R	23408475	23408641	+	202	NA	promoter-TSS (NM_080260)	promoter-TSS (NM_080260)	-4	NM_080260	53569	Dm.7372	NM_080260		pins	CG5692|Dmel\CG5692|PINS|Pins|Rad|Raps|rad|raps|rapsyn	partner of inscuteable	protein-coding
Insv_ChIPnexus_peak_3277a	chr2R	5094508	5095203	+	202	NA	promoter-TSS (NM_136626)	promoter-TSS (NM_136626)	-211	NM_136626	35944	Dm.12454	NM_136626		VhaAC45	CG8029|Dmel\CG8029|anon-WO0118547.117|l(2)SH1634|l(2)SH2 1634|vhaAC45	Vacuolar H[+] ATPase AC45 accessory subunit	protein-coding
Insv_ChIPnexus_peak_12068b	chr3RHet	1955629	1955867	+	202	NA	intron (NM_001110982, intron 3 of 5)	FW_DM|LINE|Jockey	20542	NM_001110982	3355109	Dm.7847	NM_001110982		Parp	BEST:LD21673|CG17685|CG17696|CG17718|CG40411|D.PARP|Dm.pARTa|Dmel\CG40411|LD21673.3prime|PARP|PARP-1|PARP1|Parp1|dPARP|dmparp|parp	Poly-(ADP-ribose) polymerase	protein-coding
Insv_ChIPnexus_peak_7771a	chr3L	17658378	17658658	+	202	NA	intron (NM_001275068, intron 1 of 1)	(TTCGGG)n|Simple_repeat|Simple_repeat	3312	NR_002488	3772709		NR_002488		snmRNA:641	CR33683|Dm-641|Dmel\CR33683	small non-messenger RNA 641	ncRNA
Insv_ChIPnexus_peak_13054	chrX	6147859	6147950	+	202	NA	intron (NM_132074, intron 1 of 14)	intron (NM_132074, intron 1 of 14)	1616	NM_132074	31557		NM_132074		Rbcn-3A	CG3585|DmX|Dmel\CG3585|Dmx|FV10|X|anon-X	Rabconnectin-3A	protein-coding
Insv_ChIPnexus_peak_90	chr2L	452775	453188	+	201	NA	promoter-TSS (NM_134681)	promoter-TSS (NM_134681)	43	NM_001272896	33219	Dm.19756	NM_175943		crq	CD36|CG31655|CG4280|CRQ|Cd36|Cqr|Crq|D-CD36|Dmel\CG4280|anon-WO0140519.8|cqm|cqr	croquemort	protein-coding
Insv_ChIPnexus_peak_1251d	chr2L	9613292	9613986	+	201	NA	TTS (NM_135458)	TTS (NM_135458)	225	NM_078802	34281	Dm.2664	NM_078802		Trx-2	31884|CG31884|CG3864|DTrx-2|DmTrx-2|DmelTrx-2|Dmel\CG31884|Trx|anon-WO0118547.188|dmtrx-2	thioredoxin-2	protein-coding
Insv_ChIPnexus_peak_10159	chr3R	11866771	11866951	+	201	NA	TTS (NM_057337)	TTS (NM_057337)	-2359	NM_142261	41948	Dm.27309	NM_142261		CG10264	Dmel\CG10264	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_1642c	chr2L	12589315	12589657	+	201	NA	intron (NM_001103683, intron 1 of 5)	intron (NM_001103683, intron 1 of 5)	1861	NM_001103683	34669	Dm.4744	NM_057311		nub	CG15488|CG15489|CG34395|CG6246|Dmel\CG34395|Dmel_CG15488|Dmel_CG15489|Dmel_CG6246|NUB|Nb|Nub|Oct-1|Oct1|PDM-1|PDM1|POU33F1|Pdm|Pdm-1|Pdm1|dOct1|dPOU-19|dPOU-19/pdm-1|dPOU19|nb|pdm|pdm-1|pdm1|twn	nubbin	protein-coding
Insv_ChIPnexus_peak_6957	chr3L	11812803	11813209	+	201	NA	promoter-TSS (NM_001043136)	promoter-TSS (NM_001043136)	50	NM_001043136	39336	Dm.4255	NM_140255		CG5946	Dmel\CG5946	CG5946	protein-coding
Insv_ChIPnexus_peak_11455	chr3R	21863739	21863878	+	201	NA	TTS (NM_080505)	TTS (NM_080505)	1048	NM_080505	43160	Dm.24100	NM_080505		E(spl)m7-HLH	CG8361|Dmel\CG8361|E(SPL)m7|E(spl) m7|E(spl)-M7|E(spl)-m7|E(spl)M7|E(spl)m7|ESPL|En(spl)m7|HLH-m7|HLHm7|HlHm7|M7|bHLHb35|m7	Enhancer of split m7, helix-loop-helix	protein-coding
Insv_ChIPnexus_peak_6038	chr3L	3678504	3678609	+	201	NA	Intergenic	Intergenic	-10230	NR_048226	12798586		NR_048225		CR43484	Dmel\CR43484|lincRNA.425	ncRNA	ncRNA
Insv_ChIPnexus_peak_4830b	chr2R	16490158	16490583	+	201	NA	promoter-TSS (NM_206183)	promoter-TSS (NM_206183)	-117	NM_206183	43862	Dm.2004	NM_145883		HnRNP-K	BL|CG13425|Dmel\CG13425|Hrb57A|Q18|bl|dhnRNP K|hnRNP K|hnRNP-A1L|l(2)k08305	Heterogeneous nuclear ribonucleoprotein K	protein-coding
Insv_ChIPnexus_peak_4430c	chr2R	13222996	13223531	+	201	NA	intron (NM_176210, intron 2 of 7)	intron (NM_176210, intron 2 of 7)	-28456	NR_073885	14462600		NR_073885		CR43661	Dmel\CR43661	ncRNA	ncRNA
Insv_ChIPnexus_peak_2204	chr2L	18484773	18484849	+	201	NA	promoter-TSS (NM_001169536)	promoter-TSS (NM_001169536)	-298	NM_001169535	35102	Dm.3570	NM_136035		CG10283	Dmel\CG10283	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_7407	chr3L	15154784	15154914	+	201	NA	promoter-TSS (NM_140500)	promoter-TSS (NM_140500)	-68	NM_140500	39656	Dm.29679	NM_140500		CG6878	Dmel\CG6878|Romo1	CG6878	protein-coding
Insv_ChIPnexus_peak_9474b	chr3R	6238223	6239146	+	201	NA	promoter-TSS (NM_141744)	promoter-TSS (NM_141744)	-93	NM_079579	41269	Dm.1137	NM_079579		Irp-1B	144037_at|C-Acon|CG6342|Dmel\CG6342|IRF|IRP|IRP-1|IRP-1B|IRP1|cACON|cAcon|dIRP|irp-1B|irp1B	Iron regulatory protein 1B	protein-coding
Insv_ChIPnexus_peak_8794b	chr3R	1193024	1194151	+	201	NA	promoter-TSS (NR_073982)	promoter-TSS (NR_073982)	441	NM_169050	40640	Dm.1068	NM_141273		Cerk	CG16708|CerK|DCERK|Dcerk|Dmel\CG16708|dcerk	Ceramide kinase	protein-coding
Insv_ChIPnexus_peak_12089a	chr4	89198	89719	+	201	NA	promoter-TSS (NM_001014685)	promoter-TSS (NM_001014685)	-494	NM_079880	43769	Dm.17803	NM_079880		pan	CG17964|CG32005|CG34403|DTCF|DTcf|Dm Pan|Dmel\CG34403|Dmel_CG17964|Dmel_CG32005|IA5|LEF-1|LEF/TCF|LEF/TCF-1|LEF1|LEF1/TCF|Lef|Lef1|PAN|Pan|TCF|TCF/LEF|TCF/LEF1|TCF/Pan|Tcf|Tcf-1|Tcf/LEF|d-TCF|dTCF|dTcf|l(4)102ABb|l(4)13|lef1|pan.dTCF|tcf	pangolin	protein-coding
Insv_ChIPnexus_peak_13549c	chrX	10105456	10105924	+	201	NA	intron (NM_132381, intron 1 of 2)	intron (NM_132381, intron 1 of 2)	717	NM_132381	31949	Dm.4063	NM_132381		CG15309	BcDNA:GH10478|Dmel\CG15309	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_12416	chrX	183889	184045	+	201	NA	5' UTR (NM_001297806, exon 3 of 7)	5' UTR (NM_001297806, exon 3 of 7)	5028	NM_001169157	30976		NM_130481		CG13375	Dmel\CG13375|EG:BACR37P7.8	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_14462	chrX	17743863	17744152	+	201	NA	promoter-TSS (NM_133020)	promoter-TSS (NM_133020)	-126	NM_167579	32765	Dm.198	NM_133019		CG15814	Dmel\CG15814	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_7794b	chr3L	17981320	17981497	+	201	NA	intron (NM_168755, intron 2 of 5)	intron (NM_168755, intron 2 of 5)	-6467	NR_133261	26067249		NR_133261		CR45921	Dmel\CR45921	ncRNA	ncRNA
Insv_ChIPnexus_peak_10712	chr3R	16112696	16112820	+	201	NA	intron (NM_001260274, intron 2 of 18)	intron (NM_001260274, intron 2 of 18)	-6008	NM_001260275	53560	Dm.5727	NM_080253		cic	CG43122|CG5060|CG5067|CIC|Cic|Dmel\CG43122|Dmel_CG5060|Dmel_CG5067|E(Dl)D49|cics|fet	capicua	protein-coding
Insv_ChIPnexus_peak_4314b	chr2R	12224097	12224533	+	201	NA	promoter-TSS (NM_001144207)	promoter-TSS (NM_001144207)	50	NM_001299559	44154	Dm.7717	NM_079972		Hmgs	CG16796|CG4311|Dmel\CG4311|HMGS|Ov25|l(2)06214	HMG Coenzyme A synthase	protein-coding
Insv_ChIPnexus_peak_7370c	chr3L	14965463	14966445	+	201	NA	exon (NM_057541, exon 1 of 1)	exon (NM_057541, exon 1 of 1)	187	NM_057541	39620	Dm.2286	NM_057541		Brd	Brd-C|CG3096|DmelCG3096|Dmel\CG3096|brd	Bearded	protein-coding
Insv_ChIPnexus_peak_776a	chr2L	6561493	6561899	+	200	NA	promoter-TSS (NM_135205)	promoter-TSS (NM_135205)	-36	NM_001298750	33920	Dm.13491	NM_135204		CG9596	Dmel\CG9596	CG9596	protein-coding
Insv_ChIPnexus_peak_6244b	chr3L	5802712	5802932	+	200	NA	intron (NM_001274521, intron 1 of 9)	intron (NM_001274521, intron 1 of 9)	1209	NM_001274521	38654	Dm.856	NM_079217		S6k	10539|7-10|7084|CG10539|DS6K|Dmel\CG10539|Dp70S6k|Dp70[s6k]|Dp70s6k|Pk64F|Pk?6|S6K|S6K1|S6k|S6K|dS6K|dS6k|dp70[S6k]|dp70s6k|dps6k|ds6k|fs(3)07084|l(3)07084|p-S6K|p70 S6K|p70/S6K|p70S6K|p70[S6 kinase]|p70[S6K]|p70[S6k]|p70[S6kinase]|p70s6K|s6k|s6k11	Ribosomal protein S6 kinase	protein-coding
Insv_ChIPnexus_peak_866b	chr2L	7069358	7070016	+	200	NA	TTS (NM_135253)	TTS (NM_135253)	1704	NM_135253	33993	Dm.23853	NM_135253		CG11289	Dmel\CG11289	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_11945a	chr3R	27231190	27231974	+	200	NA	promoter-TSS (NM_170550)	promoter-TSS (NM_170550)	-408	NM_170550	43710	Dm.12688	NM_143610		PNPase	CG11337|Dmel\CG11337|dmpnpase	Polynucleotide phosphorylase	protein-coding
Insv_ChIPnexus_peak_2939b	chr2R	2519833	2520383	+	200	NA	promoter-TSS (NM_165476)	promoter-TSS (NM_165476)	-219	NM_165475	44307	Dm.6911	NM_057453		Vha16-1	ATP6V0C|BcDNA:SD02875|CG3161|Dmel\CG3161|DucC|EP2372|MRE15|V-ATPase|Vha1|Vha16|Vhac|vha16|vha16-1	Vacuolar H[+] ATPase 16kD subunit 1	protein-coding
Insv_ChIPnexus_peak_5140	chr2R	18959903	18960198	+	200	NA	TTS (NM_137907)	TTS (NM_137907)	1441	NR_002553	3772146	Dm.34183	NR_002553		snoRNA:229	CR33684|Dm-229|DmOr_cd3|Dmel\CR33684|SnoR229|chr2R:18581419..18581570|snoR229	ncRNA	ncRNA
Insv_ChIPnexus_peak_14654	chrX	19562778	19562898	+	200	NA	promoter-TSS (NM_167676)	promoter-TSS (NM_167676)	-917	NM_167676	32974	Dm.225	NM_078687		Zw	CG12529|Dmel\CG12529|G-6-PD|G-6-pdh|G-6PD|G-6pd|G6-PD|G6-pd|G6PD|G6PDH|G6pd|G6pdh|g6pd|zw	Zwischenferment	protein-coding
Insv_ChIPnexus_peak_1061	chr2L	8398255	8398503	+	200	NA	promoter-TSS (NM_135382)	promoter-TSS (NM_135382)	-642	NM_135382	34165		NM_135382		CG13386	Dmel\CG13386	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_4332b	chr2R	12417021	12417209	+	200	NA	exon (NM_134303, exon 9 of 15)	exon (NM_134303, exon 9 of 15)	-5333	NM_137290	36847	Dm.7826	NM_137290		loopin-1	CG4750|Dmel\CG4750|S-LAP 6|anon-WO0140519.81|kl3 lp-1|kl3lp1|loopin	loopin-1	protein-coding
Insv_ChIPnexus_peak_14126b	chrX	15590617	15591616	+	200	NA	promoter-TSS (NM_132825)	promoter-TSS (NM_132825)	-411	NM_132825	32504	Dm.4662	NM_132825		CG8128	Dmel\CG8128	CG8128	protein-coding
Insv_ChIPnexus_peak_1845	chr2L	14569627	14569811	+	200	NA	Intergenic	Intergenic	-5993	NM_135871	34849	Dm.19835	NM_135871		CG3473	BG:DS01486.1|BcDNA:AT16033|Dmel\CG3473|cg3473	CG3473	protein-coding
Insv_ChIPnexus_peak_14647c	chrX	19536740	19537463	+	200	NA	promoter-TSS (NM_134493)	promoter-TSS (NM_134493)	-199	NM_134492	32967	Dm.3567	NM_134492		CG12237	16769716|Dmel\CG12237	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_1097	chr2L	8542057	8542181	+	200	NA	promoter-TSS (NM_135399)	promoter-TSS (NM_135399)	-28	NM_135399	34192	Dm.13264	NM_135399		Sema1a	BcDNA:RE36155|CG18405|CT26404|D-Sema 1a|D-Sema I|D-Sema-I|D-SemaI|D-semaI|Dmel\CG18405|Dsema 1a|Dsema-I|Fas-IV|FasIV|SEMA-1A|Sema 1a|Sema-1a|Sema-I|Sema1A|SemaI|d-sema I|d-semaI|l(2)k13702|sema|sema 1a|sema-1a|sema-I|sema1a	Semaphorin 1a	protein-coding
Insv_ChIPnexus_peak_7422a	chr3L	15227522	15227982	+	200	NA	promoter-TSS (NM_080018)	promoter-TSS (NM_080018)	-967	NM_080018	44497	Dm.3403	NM_080018		Tollo	CG6890|CT21344|Dmel\CG6890|TOLL 8|Tl-8|Toll-8|dTLR8|dToll8|toll|tollo|tollo/toll-8	tollo	protein-coding
